project_id,name,domain,github_repo,ecosystem,package,homepage,description,state,license
automotive.pullpiri,Eclipse Pullpiri,eclipse-pullpiri.github.io,,,,https://eclipse-pullpiri.github.io/pullpiri/,"Pullpiri is an open‑source orchestration platform optimized for in‑vehicle environments. Based on the K8S orchestration model, it has been redesigned for the unique constraints of automotive systems.",Incubating,Apache Software License 2.0
automotive.scm,Eclipse SCM,projects.eclipse.org,,,,https://projects.eclipse.org/projects/automotive.scm,The Stochastic Cognitive Model (SCM) is a driver behavior model for the use in multi-agent highway traffic simulations. SCM models cognitive processes of human drivers ranging from gaze behavior over.,Incubating,Eclipse Public License 2.0
automotive.scm,Eclipse SCM,projects.eclipse.org,,,,https://projects.eclipse.org/projects/automotive.scm,The Stochastic Cognitive Model (SCM) is a driver behavior model for the use in multi-agent highway traffic simulations. SCM models cognitive processes of human drivers ranging from gaze behavior over.,Incubating,Eclipse Public License 2.0
automotive.score,Eclipse Safe Open Vehicle Core,eclipse.dev,,,,https://eclipse.dev/score,"The Eclipse Safe Open Vehicle Core project aims to develop an open-source core stack for Software Defined Vehicles (SDVs), specifically targeting embedded high-performance Electronic Control Units...",Incubating,Apache Software License 2.0
automotive.score,Eclipse Safe Open Vehicle Core,eclipse.dev,,,,https://eclipse.dev/score,"The Eclipse Safe Open Vehicle Core project aims to develop an open-source core stack for Software Defined Vehicles (SDVs), specifically targeting embedded high-performance Electronic Control Units...",Incubating,Apache Software License 2.0
automotive.sdv-blueprints,Eclipse SDV Blueprints,sdv-blueprints.eclipse.dev,,,,https://sdv-blueprints.eclipse.dev/,The Eclipse SDV Blueprints project hosts different blueprints of how to apply technologies developed in the scope of the projects of the Eclipse SDV working group (sdv.eclipse.org). This makes it...,Incubating,Apache Software License 2.0
automotive.sdv-blueprints,Eclipse SDV Blueprints,sdv-blueprints.eclipse.dev,,,,https://sdv-blueprints.eclipse.dev/,The Eclipse SDV Blueprints project hosts different blueprints of how to apply technologies developed in the scope of the projects of the Eclipse SDV working group (sdv.eclipse.org). This makes it...,Incubating,Apache Software License 2.0
automotive.sdv-landscape,Eclipse SDV Landscape,eclipsesdv.org,,,,https://eclipsesdv.org/integration-projects/,"The Eclipse SDV Landscape project provides a comprehensive, visual, and continuously maintained overview of all Software-Defined Vehicle (SDV)–related projects hosted under the Eclipse Foundation. The",Incubating,Apache Software License 2.0
automotive.sdv-landscape,Eclipse SDV Landscape,eclipsesdv.org,,,,https://eclipsesdv.org/integration-projects/,"The Eclipse SDV Landscape project provides a comprehensive, visual, and continuously maintained overview of all Software-Defined Vehicle (SDV)–related projects hosted under the Eclipse Foundation. The",Incubating,Apache Software License 2.0
automotive.sdv-lvl,Eclipse SDV-LVL ,projects.eclipse.org,,,,https://projects.eclipse.org/projects/automotive.sdv-lvl,"Just as the SAE Levels of Autonomy helped to level-set discussion on autonomous driving, the Eclipse SDV-LVL defines a common terminology/taxonomy for capabilities of SDV. In the field of highly...",Incubating,Creative Commons Attribution-Share Alike 4.0 (International) License
automotive.sdv-lvl,Eclipse SDV-LVL ,projects.eclipse.org,,,,https://projects.eclipse.org/projects/automotive.sdv-lvl,"Just as the SAE Levels of Autonomy helped to level-set discussion on autonomous driving, the Eclipse SDV-LVL defines a common terminology/taxonomy for capabilities of SDV. In the field of highly...",Incubating,Creative Commons Attribution-Share Alike 4.0 (International) License
automotive.skybt,Eclipse SKyBT - Smart Keyword Based Testing,projects.eclipse.org,,,,https://projects.eclipse.org/projects/automotive.skybt,"Eclipse SKyBT (Smart Keyword Based Testing)
The core idea of Eclipse SKyBT: Based on our experience from numerous projects, the success factor of testing lies in the test design, everything else can..",Incubating,Apache Software License 2.0
automotive.skybt,Eclipse SKyBT - Smart Keyword Based Testing,projects.eclipse.org,,,,https://projects.eclipse.org/projects/automotive.skybt,"Eclipse SKyBT (Smart Keyword Based Testing)
The core idea of Eclipse SKyBT: Based on our experience from numerous projects, the success factor of testing lies in the test design, everything else can..",Incubating,Apache Software License 2.0
automotive.sommr,Eclipse SommR,projects.eclipse.org,,,,https://projects.eclipse.org/projects/automotive.sommr,"Eclipse SommR provides an automotive grade implementation of the SomeIP specification for embedded Linux systems together with the required tools to support developers.
Eclipse SommR fosters...",Archived,Apache Software License 2.0
automotive.sommr,Eclipse SommR,projects.eclipse.org,,,,https://projects.eclipse.org/projects/automotive.sommr,"Eclipse SommR provides an automotive grade implementation of the SomeIP specification for embedded Linux systems together with the required tools to support developers.
Eclipse SommR fosters...",Archived,Apache Software License 2.0
automotive.sphinx,Eclipse Sphinx,eclipse.org,,,,http://www.eclipse.org/sphinx/,"Eclipse Sphinx™ provides a modeling tool platform for Eclipse that eases the development of IDE-like tool support for modeling languages used in software and systems development.

Workspace Management",Archived,Eclipse Public License 2.0
automotive.sphinx,Eclipse Sphinx,eclipse.org,,,,http://www.eclipse.org/sphinx/,"Eclipse Sphinx™ provides a modeling tool platform for Eclipse that eases the development of IDE-like tool support for modeling languages used in software and systems development.

Workspace Management",Archived,Eclipse Public License 2.0
automotive.sumo,Eclipse SUMO™,eclipse.dev,,,,https://www.eclipse.dev/sumo,"Eclipse Simulation of Urban Mobility (Eclipse SUMO™) is a free and open traffic simulation toolsuite. SUMO allows modelling and analyzing intermodal traffic systems, including road vehicles, public...",Regular,Eclipse Public License 2.0
automotive.sumo,Eclipse SUMO™,eclipse.dev,,,,https://www.eclipse.dev/sumo,"Eclipse Simulation of Urban Mobility (Eclipse SUMO™) is a free and open traffic simulation toolsuite. SUMO allows modelling and analyzing intermodal traffic systems, including road vehicles, public...",Regular,Eclipse Public License 2.0
automotive.timpani,Eclipse Timpani,projects.eclipse.org,,,,https://projects.eclipse.org/projects/automotive.timpani,"Eclipse Timpani is a real-time scheduling framework designed for AI-Defined Vehicle (AiDV) applications. As a submodule of the Eclipse Pullpiri orchestrator, Timpani focuses on ensuring deterministic.",Incubating,Apache Software License 2.0
automotive.timpani,Eclipse Timpani,projects.eclipse.org,,,,https://projects.eclipse.org/projects/automotive.timpani,"Eclipse Timpani is a real-time scheduling framework designed for AI-Defined Vehicle (AiDV) applications. As a submodule of the Eclipse Pullpiri orchestrator, Timpani focuses on ensuring deterministic.",Incubating,Apache Software License 2.0
automotive.tractusx,Eclipse Tractus-X,eclipse-tractusx.github.io,,,,https://eclipse-tractusx.github.io/,"Eclipse Tractus-X™ - Where we build dataspaces! Is a collaborative, open-source project aimed at driving the digital transformation of the various industries, including automotive, manufacturing...",Regular,Apache Software License 2.0
automotive.tractusx,Eclipse Tractus-X,eclipse-tractusx.github.io,,,,https://eclipse-tractusx.github.io/,"Eclipse Tractus-X™ - Where we build dataspaces! Is a collaborative, open-source project aimed at driving the digital transformation of the various industries, including automotive, manufacturing...",Regular,Apache Software License 2.0
automotive.uprotocol,Eclipse uProtocol,uprotocol.org,,,,https://uprotocol.org,"Eclipse uProtocol provides a transport agnostic, layered communication protocol that is deployment, OS, and device (vehicle, cloud, mobile phone, charging station, etc...) agnostic, leveraging well...",Incubating,Apache Software License 2.0
automotive.uprotocol,Eclipse uProtocol,uprotocol.org,,,,https://uprotocol.org,"Eclipse uProtocol provides a transport agnostic, layered communication protocol that is deployment, OS, and device (vehicle, cloud, mobile phone, charging station, etc...) agnostic, leveraging well...",Incubating,Apache Software License 2.0
automotive.velocitas,Eclipse Velocitas,eclipse.dev,,,,https://eclipse.dev/velocitas/,"Eclipse Velocitas™ provides an end-to-end, scalable, modular and open source development toolchain for creating containerized and non-containerized in-vehicle applications.
Currently, the automotive..",Incubating,Apache Software License 2.0
automotive.velocitas,Eclipse Velocitas,eclipse.dev,,,,https://eclipse.dev/velocitas/,"Eclipse Velocitas™ provides an end-to-end, scalable, modular and open source development toolchain for creating containerized and non-containerized in-vehicle applications.
Currently, the automotive..",Incubating,Apache Software License 2.0
automotive.winery,Eclipse Winery,winery.github.io,,,,https://winery.github.io/winery/,Eclipse Winery is a web-based environment to graphically model TOSCA topologies and plans managing these topologies. The environment includes a type and template management component to offer creation,Incubating,Apache Software License 2.0
automotive.winery,Eclipse Winery,winery.github.io,,,,https://winery.github.io/winery/,Eclipse Winery is a web-based environment to graphically model TOSCA topologies and plans managing these topologies. The environment includes a type and template management component to offer creation,Incubating,Apache Software License 2.0
automotive.zserio,Eclipse zserio,projects.eclipse.org,,,,https://projects.eclipse.org/projects/automotive.zserio,"Eclipse zserio enables automatic code generation for supported languages like C++, Java, and Python, allowing developers to focus on application logic rather than low-level data handling. With its...",Incubating,Eclipse Distribution License 1.0 (BSD-3-Clause)
